"county","precinct","office","district","party","candidate","votes","year","votes_cast","percent_of_vote","net_change"
"Salt Lake","TAY002","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",330,2018,535,0.616822429906542,0.0843548974390096
"Salt Lake","TAY002","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,535,0,
"Salt Lake","TAY002","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",203,2018,535,0.379439252336449,-0.0324345881088204
"Salt Lake","TAY002","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,535,0.00373831775700935,0.00373831775700935
"Salt Lake","TAY004","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",414,2018,603,0.686567164179104,0.107619795758052
"Salt Lake","TAY004","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,603,0,
"Salt Lake","TAY004","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",187,2018,603,0.310116086235489,-0.0532115877882799
"Salt Lake","TAY004","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,603,0.0033167495854063,0.0033167495854063
"Salt Lake","TAY007","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",365,2018,646,0.565015479876161,0.0591845760860735
"Salt Lake","TAY007","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,646,0,
"Salt Lake","TAY007","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",280,2018,646,0.43343653250774,-0.00825442959138539
"Salt Lake","TAY007","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,646,0.00154798761609907,0.00154798761609907
"Salt Lake","TAY008","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",578,2018,875,0.660571428571429,0.0725432595573441
"Salt Lake","TAY008","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,875,0,
"Salt Lake","TAY008","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",291,2018,875,0.332571428571429,-0.0301046277665996
"Salt Lake","TAY008","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,875,0.00685714285714286,0.00685714285714286
"Salt Lake","TAY010","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",201,2018,319,0.630094043887147,0.0825436116104903
"Salt Lake","TAY010","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,319,0,
"Salt Lake","TAY010","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",108,2018,319,0.338557993730408,-0.0216725538200248
"Salt Lake","TAY010","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",10,2018,319,0.0313479623824451,0.0313479623824451
"Salt Lake","TAY011","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",406,2018,623,0.651685393258427,0.0755829750507456
"Salt Lake","TAY011","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,623,0,
"Salt Lake","TAY011","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",212,2018,623,0.340288924558588,-0.0309770782863627
"Salt Lake","TAY011","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,623,0.00802568218298555,0.00802568218298555
"Salt Lake","TAY012","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",239,2018,340,0.702941176470588,0.194962453066333
"Salt Lake","TAY012","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,340,0,
"Salt Lake","TAY012","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",100,2018,340,0.294117647058824,-0.118116395494368
"Salt Lake","TAY012","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,340,0.00294117647058824,0.00294117647058824
"Salt Lake","TAY013","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",190,2018,288,0.659722222222222,0.163628472222222
"Salt Lake","TAY013","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,288,0,
"Salt Lake","TAY013","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",98,2018,288,0.340277777777778,-0.0815972222222222
"Salt Lake","TAY013","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,288,0,0
"Salt Lake","TAY014","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",399,2018,694,0.57492795389049,0.100075882884573
"Salt Lake","TAY014","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,694,0,
"Salt Lake","TAY014","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",290,2018,694,0.417867435158501,-0.0747361151373566
"Salt Lake","TAY014","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,694,0.00720461095100865,0.00720461095100865
"Salt Lake","TAY015","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",360,2018,645,0.558139534883721,0.103465313920548
"Salt Lake","TAY015","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,645,0,
"Salt Lake","TAY015","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",283,2018,645,0.438759689922481,-0.0329116981795024
"Salt Lake","TAY015","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,645,0.00310077519379845,0.00310077519379845
"Salt Lake","TAY016","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",413,2018,687,0.601164483260553,0.0997717256003861
"Salt Lake","TAY016","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,687,0,
"Salt Lake","TAY016","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",272,2018,687,0.395924308588064,-0.0232957471222424
"Salt Lake","TAY016","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,687,0.00291120815138282,0.00291120815138282
"Salt Lake","TAY017","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",247,2018,529,0.466918714555766,0.0544187145557656
"Salt Lake","TAY017","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,529,0,
"Salt Lake","TAY017","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",279,2018,529,0.527410207939509,-0.0100897920604914
"Salt Lake","TAY017","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,529,0.0056710775047259,0.0056710775047259
"Salt Lake","TAY020","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",406,2018,702,0.578347578347578,0.108959823245537
"Salt Lake","TAY020","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,702,0,
"Salt Lake","TAY020","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",292,2018,702,0.415954415954416,-0.0578065169901905
"Salt Lake","TAY020","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,702,0.0056980056980057,0.0056980056980057
"Salt Lake","TAY021","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",351,2018,618,0.567961165048544,0.0599739446012593
"Salt Lake","TAY021","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,618,0,
"Salt Lake","TAY021","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",266,2018,618,0.43042071197411,-0.00727896853707211
"Salt Lake","TAY021","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,618,0.00161812297734628,0.00161812297734628
"Salt Lake","TAY022","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",159,2018,304,0.523026315789474,0.126474591651543
"Salt Lake","TAY022","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,304,0,
"Salt Lake","TAY022","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",145,2018,304,0.476973684210526,-0.0644056261343012
"Salt Lake","TAY022","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,304,0,0
"Salt Lake","TAY023","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",334,2018,511,0.653620352250489,0.113433436362639
"Salt Lake","TAY023","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,511,0,
"Salt Lake","TAY023","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",176,2018,511,0.344422700587084,-0.0761380470764673
